   208/299     5.11G   0.01731  0.003908         0   0.02122        10       640    0.9441    0.9896    0.9751    0.7001   0.01949  0.002944         0
   209/299     5.11G   0.01708  0.003849         0   0.02093        19       640    0.9503    0.9896    0.9769     0.706    0.0194  0.002952         0
   210/299     5.11G   0.01697  0.003857         0   0.02083        13       640    0.9474    0.9896    0.9784    0.7015   0.01953  0.002982         0
   211/299     5.11G   0.01707  0.003727         0    0.0208        14       640    0.9384    0.9896    0.9786    0.6994   0.01963  0.003028         0
   212/299     5.11G   0.01707  0.003806         0   0.02088        15       640    0.9539    0.9896      0.98     0.708   0.01931   0.00299         0
   213/299     5.11G   0.01729  0.003753         0   0.02104        18       640    0.9482    0.9896    0.9794    0.7075   0.01919  0.002959         0
   214/299     5.11G   0.01694  0.003725         0   0.02066        19       640    0.9366    0.9896     0.981    0.7208   0.01907  0.002914         0
   215/299     5.11G     0.017   0.00372         0   0.02072        11       640     0.935    0.9896    0.9801    0.7125   0.01884  0.002941         0
   216/299     5.11G   0.01674  0.003744         0   0.02048        24       640    0.9367    0.9896    0.9789    0.7202   0.01861  0.002855         0
   217/299     5.11G   0.01687  0.003812         0   0.02068        21       640    0.9297    0.9896    0.9787    0.7141   0.01883  0.002904         0
   218/299     5.11G   0.01731  0.003782         0   0.02109        11       640    0.9333    0.9896    0.9789    0.7135   0.01893  0.002904         0
   219/299     5.11G   0.01679  0.003715         0   0.02051        17       640    0.9368    0.9896    0.9785    0.7105   0.01882  0.002909         0
   220/299     5.11G   0.01686  0.003638         0    0.0205        15       640    0.9407    0.9896    0.9786    0.7209   0.01868  0.002869         0
   221/299     5.11G   0.01681  0.003742         0   0.02055        12       640    0.9427    0.9896    0.9764    0.7139   0.01891  0.002873         0
   222/299     5.11G   0.01708  0.003875         0   0.02095        17       640    0.9461    0.9896    0.9779    0.7124   0.01904  0.002923         0
